time,temperature_2m,relative_humidity_2m,dewpoint_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2025-03-02 06:00:00,34.7,32.0,15.8,37.3,0.0,0.0,0.0,0.0,3.0,1010.3,1005.4,99.0,0.0,0.0,99.0,0.67,3.73,7.1,9.3,261.0,261.0,22.7,34.1,27.7,26.8,25.4,0.088,0.192,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-02 07:00:00,36.0,26.0,13.5,37.8,0.0,0.0,0.0,0.0,3.0,1009.0,1004.1,96.0,0.0,0.0,96.0,0.72,4.4,7.9,10.4,254.0,255.0,24.1,36.3,28.0,26.8,25.4,0.088,0.192,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-02 08:00:00,36.6,23.0,11.9,37.3,0.0,0.0,0.0,0.0,3.0,1007.5,1002.6,100.0,0.0,3.0,100.0,0.66,4.73,7.9,10.5,257.0,258.0,24.1,37.7,28.3,26.8,25.4,0.088,0.192,0.284,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-02 09:00:00,36.9,21.0,10.8,36.5,0.0,0.0,0.0,0.0,3.0,1006.5,1001.6,100.0,0.0,3.0,100.0,0.61,4.93,9.2,12.1,274.0,274.0,24.8,38.6,28.7,26.8,25.4,0.088,0.191,0.284,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-02 10:00:00,36.6,21.0,10.8,35.4,0.0,0.0,0.0,0.0,1.0,1005.9,1001.0,45.0,0.0,1.0,45.0,0.51,4.85,9.9,13.2,299.0,298.0,26.3,38.8,29.0,26.9,25.4,0.088,0.191,0.284,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-02 11:00:00,35.7,22.0,10.5,35.3,0.0,0.0,0.0,0.0,3.0,1005.9,1001.0,87.0,0.0,0.0,87.0,0.27,4.56,4.0,5.0,210.0,226.0,25.2,38.1,29.3,26.9,25.4,0.088,0.191,0.284,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-02 12:00:00,30.4,53.0,19.7,31.7,0.0,0.0,0.0,0.0,2.0,1006.5,1001.5,61.0,0.0,0.0,61.0,0.2,2.05,16.5,26.2,174.0,176.0,31.7,36.4,29.6,26.9,25.4,0.089,0.191,0.284,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-02 13:00:00,28.1,65.0,20.8,30.5,0.0,0.0,0.0,0.0,3.0,1007.4,1002.4,87.0,0.0,0.0,87.0,0.09,1.34,12.3,21.1,192.0,198.0,30.6,33.4,29.4,26.9,25.4,0.096,0.192,0.278,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-02 14:00:00,26.6,75.0,21.8,29.4,0.0,0.0,0.0,0.0,2.0,1008.2,1003.2,67.0,0.0,0.0,67.0,0.05,0.87,13.9,24.0,193.0,199.0,26.3,31.8,29.5,26.9,25.4,0.096,0.192,0.278,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-02 15:00:00,25.8,79.0,21.8,28.4,0.0,0.0,0.0,0.0,2.0,1009.2,1004.1,54.0,0.0,0.0,54.0,0.04,0.71,14.7,26.3,206.0,210.0,27.7,30.3,29.5,26.9,25.4,0.096,0.192,0.278,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-02 16:00:00,25.2,84.0,22.4,28.2,0.0,0.0,0.0,0.0,0.0,1009.6,1004.5,15.0,0.0,0.0,15.0,0.03,0.51,14.9,27.1,203.0,209.0,28.1,29.2,29.5,26.9,25.4,0.096,0.192,0.278,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-02 17:00:00,24.7,88.0,22.6,28.2,0.0,0.0,0.0,0.0,0.0,1009.9,1004.8,3.0,0.0,0.0,3.0,0.01,0.37,12.1,23.2,213.0,215.0,28.1,28.2,29.4,26.9,25.4,0.096,0.192,0.278,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-02 18:00:00,24.3,90.0,22.6,28.0,0.0,0.0,0.0,0.0,1.0,1010.0,1004.9,22.0,0.0,0.0,22.0,0.0,0.3,11.0,22.0,236.0,236.0,22.3,27.4,29.3,26.9,25.4,0.096,0.192,0.278,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-02 19:00:00,23.9,90.0,22.1,27.5,0.0,0.0,0.0,0.0,0.0,1009.3,1004.2,7.0,0.0,0.0,7.0,0.0,0.31,9.4,19.8,239.0,238.0,20.5,26.7,29.2,26.9,25.4,0.096,0.192,0.278,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-02 20:00:00,23.5,89.0,21.5,26.6,0.0,0.0,0.0,0.0,0.0,1008.7,1003.6,9.0,0.0,0.0,9.0,0.01,0.33,10.7,21.7,217.0,223.0,19.1,26.2,29.0,26.9,25.4,0.096,0.192,0.278,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-02 21:00:00,23.3,91.0,21.7,26.3,0.0,0.0,0.0,0.0,2.0,1008.0,1002.9,72.0,0.0,0.0,72.0,0.0,0.26,11.8,23.2,219.0,221.0,21.6,25.7,28.9,26.9,25.4,0.096,0.192,0.278,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-02 22:00:00,23.2,93.0,21.9,26.2,0.0,0.0,0.0,0.0,0.0,1007.9,1002.8,15.0,0.0,0.0,15.0,0.0,0.21,12.4,24.6,221.0,223.0,23.8,25.2,28.7,27.0,25.4,0.097,0.192,0.278,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-02 23:00:00,23.0,93.0,21.8,26.3,0.0,0.0,0.0,0.0,0.0,1008.0,1002.9,2.0,0.0,0.0,2.0,0.0,0.2,9.8,21.4,215.0,219.0,23.0,24.9,28.5,27.0,25.4,0.097,0.192,0.278,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-03 00:00:00,22.6,93.0,21.4,26.1,0.0,0.0,0.0,0.0,1.0,1008.7,1003.6,30.0,0.0,0.0,30.0,0.0,0.19,8.0,18.2,232.0,228.0,18.0,24.5,28.3,27.0,25.4,0.097,0.192,0.278,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-03 01:00:00,22.9,91.0,21.4,26.7,0.0,0.0,0.0,0.0,0.0,1009.9,1004.8,14.0,0.0,0.0,14.0,0.02,0.24,5.3,12.2,232.0,224.0,10.8,26.0,28.4,27.0,25.4,0.09,0.189,0.277,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-03 02:00:00,25.1,80.0,21.4,29.3,0.0,0.0,0.0,0.0,1.0,1010.9,1005.8,20.0,0.0,0.0,20.0,0.08,0.64,2.3,5.1,4.0,264.0,12.2,26.3,28.3,27.0,25.4,0.091,0.189,0.277,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-03 03:00:00,27.6,64.0,20.2,30.5,0.0,0.0,0.0,0.0,2.0,1011.9,1006.9,62.0,0.0,0.0,62.0,0.25,1.33,7.8,10.5,19.0,17.0,22.7,27.6,28.2,27.0,25.4,0.091,0.189,0.277,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-03 04:00:00,30.6,51.0,19.3,33.2,0.0,0.0,0.0,0.0,2.0,1012.1,1007.1,79.0,0.0,0.0,79.0,0.42,2.15,5.8,7.7,26.0,24.0,21.2,29.7,28.2,27.0,25.4,0.091,0.189,0.277,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-03 05:00:00,33.3,40.0,17.7,36.4,0.0,0.0,0.0,0.0,2.0,1012.0,1007.1,63.0,0.0,0.0,63.0,0.56,3.09,4.8,6.1,48.0,45.0,19.4,32.4,28.3,27.0,25.4,0.091,0.189,0.277,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-03 06:00:00,34.9,33.0,16.5,38.1,0.0,0.0,0.0,0.0,2.0,1010.8,1005.9,65.0,0.0,0.0,65.0,0.66,3.72,5.6,7.0,42.0,40.0,20.5,35.0,28.5,27.0,25.4,0.091,0.189,0.277,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-03 07:00:00,35.9,29.0,15.1,38.8,0.0,0.0,0.0,0.0,1.0,1009.4,1004.5,20.0,0.0,20.0,0.0,0.7,4.2,5.7,7.0,37.0,35.0,21.2,37.2,28.8,27.0,25.4,0.091,0.188,0.277,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-03 08:00:00,36.3,27.0,14.5,38.3,0.0,0.0,0.0,0.0,3.0,1008.0,1003.1,84.0,0.0,21.0,80.0,0.64,4.38,5.8,7.3,16.0,11.0,20.9,38.7,29.1,27.0,25.4,0.091,0.188,0.277,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-03 09:00:00,36.0,27.0,14.3,36.5,0.0,0.0,0.0,0.0,2.0,1007.1,1002.2,78.0,0.0,17.0,74.0,0.56,4.32,8.6,11.0,359.0,356.0,24.5,39.2,29.5,27.0,25.4,0.09,0.188,0.277,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-03 10:00:00,35.6,28.0,14.1,35.8,0.0,0.0,0.0,0.0,1.0,1006.5,1001.6,48.0,0.0,14.0,39.0,0.46,4.21,8.1,10.2,348.0,346.0,24.8,39.1,29.8,27.0,25.4,0.09,0.188,0.276,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-03 11:00:00,35.3,29.0,14.3,35.5,0.0,0.0,0.0,0.0,2.0,1006.7,1001.8,66.0,0.0,3.0,64.0,0.32,4.08,7.8,10.3,5.0,3.0,22.0,38.4,30.1,27.0,25.4,0.091,0.188,0.276,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-03 12:00:00,33.6,34.0,15.6,33.7,0.0,0.0,0.0,0.0,3.0,1007.3,1002.4,91.0,0.0,4.0,91.0,0.22,3.42,12.1,18.2,108.0,106.0,20.9,37.0,30.3,27.0,25.5,0.091,0.188,0.276,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-03 13:00:00,28.7,74.0,23.6,32.6,0.0,0.0,0.0,0.0,0.0,1008.3,1003.3,1.0,0.0,0.0,1.0,0.07,1.02,13.0,21.6,141.0,140.0,36.7,34.2,30.1,27.0,25.5,0.087,0.189,0.278,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-03 14:00:00,27.3,79.0,23.4,31.2,0.0,0.0,0.0,0.0,0.0,1009.7,1004.7,1.0,0.0,0.0,0.0,0.04,0.75,12.9,20.0,161.0,159.0,31.3,32.6,30.2,27.1,25.5,0.088,0.189,0.278,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-03 15:00:00,26.3,90.0,24.5,31.2,0.0,0.0,0.0,0.0,0.0,1010.3,1005.2,7.0,7.0,0.0,0.0,0.01,0.36,10.1,17.3,181.0,182.0,27.4,31.3,30.2,27.1,25.5,0.088,0.189,0.278,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-03 16:00:00,25.9,94.0,24.9,31.4,0.0,0.0,0.0,0.0,0.0,1010.8,1005.7,19.0,19.0,0.0,0.0,0.0,0.2,8.4,15.3,189.0,183.0,22.0,30.2,30.2,27.1,25.5,0.088,0.189,0.278,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-03 17:00:00,25.5,97.0,25.0,31.5,0.0,0.0,0.0,0.0,2.0,1010.8,1005.7,54.0,54.0,0.0,0.0,0.0,0.1,5.0,11.6,218.0,212.0,15.8,29.3,30.1,27.1,25.5,0.088,0.189,0.278,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-03 18:00:00,25.1,99.0,25.0,31.5,0.0,0.0,0.0,0.0,3.0,1010.5,1005.4,100.0,100.0,0.0,0.0,0.0,0.03,2.6,8.2,205.0,206.0,9.4,28.6,30.0,27.1,25.5,0.088,0.189,0.278,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-03 19:00:00,24.9,100.0,24.9,31.1,0.0,0.0,0.0,0.0,3.0,1009.8,1004.7,100.0,100.0,0.0,0.0,0.0,0.0,2.7,8.9,188.0,198.0,5.4,28.0,29.9,27.1,25.5,0.088,0.189,0.278,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-03 20:00:00,24.9,99.0,24.8,30.7,0.0,0.0,0.0,0.0,2.0,1009.2,1004.1,65.0,65.0,0.0,0.0,0.0,0.02,5.9,10.8,203.0,201.0,10.4,27.6,29.7,27.1,25.5,0.088,0.189,0.278,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-03 21:00:00,24.9,99.0,24.7,30.4,0.0,0.0,0.0,0.0,3.0,1008.7,1003.6,100.0,100.0,0.0,0.0,0.0,0.04,6.8,10.7,212.0,209.0,14.4,27.4,29.6,27.1,25.5,0.088,0.189,0.278,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-03 22:00:00,24.8,98.0,24.4,30.1,0.0,0.0,0.0,0.0,3.0,1008.5,1003.4,94.0,94.0,0.0,0.0,0.0,0.06,7.3,12.1,226.0,223.0,15.8,27.2,29.5,27.2,25.5,0.089,0.189,0.278,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-03 23:00:00,24.6,97.0,24.1,29.9,0.0,0.0,0.0,0.0,3.0,1008.8,1003.7,92.0,92.0,0.0,0.0,0.0,0.09,5.4,8.6,244.0,237.0,15.5,26.9,29.3,27.2,25.5,0.089,0.189,0.278,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-04 00:00:00,24.3,98.0,23.9,29.9,0.0,0.0,0.0,,3.0,1009.5,1004.4,100.0,100.0,0.0,0.0,0.0,0.06,2.9,6.1,313.0,282.0,11.2,26.6,29.2,27.2,25.5,0.089,0.189,0.278,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-04 01:00:00,24.3,98.0,24.0,29.4,0.0,0.0,0.0,,3.0,1010.8,1005.7,100.0,100.0,0.0,0.0,0.01,0.05,6.7,10.0,341.0,347.0,14.8,27.9,29.2,27.2,25.5,0.065,0.181,0.274,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-04 02:00:00,24.9,93.0,23.7,29.7,0.0,0.0,0.0,,2.0,1012.0,1006.9,63.0,63.0,0.0,0.0,0.05,0.22,8.2,12.6,350.0,351.0,19.8,27.8,29.1,27.2,25.5,0.065,0.181,0.274,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-04 03:00:00,26.6,81.0,23.0,30.8,0.0,0.0,0.0,,0.0,1012.6,1007.5,5.0,5.0,0.0,0.0,0.17,0.66,8.5,11.6,356.0,356.0,22.7,28.4,29.1,27.2,25.5,0.065,0.181,0.274,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-04 04:00:00,29.3,66.0,22.3,33.1,0.0,0.0,0.0,,0.0,1012.7,1007.7,1.0,1.0,0.0,0.0,0.41,1.39,8.7,11.6,5.0,4.0,24.8,30.2,29.1,27.2,25.5,0.066,0.181,0.274,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-04 05:00:00,31.9,50.0,20.3,35.5,0.0,0.0,0.0,,0.0,1012.6,1007.6,0.0,0.0,0.0,0.0,0.58,2.34,9.9,13.2,15.0,14.0,28.1,32.5,29.1,27.2,25.5,0.066,0.181,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-04 06:00:00,33.7,34.0,15.7,35.6,0.0,0.0,0.0,,0.0,1011.5,1006.6,0.0,0.0,0.0,0.0,0.71,3.45,11.9,16.1,11.0,10.0,32.0,34.7,29.2,27.2,25.5,0.066,0.181,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-04 07:00:00,34.9,25.0,11.8,35.3,0.0,0.0,0.0,,0.0,1010.1,1005.2,0.0,0.0,0.0,0.0,0.77,4.2,13.6,18.0,5.0,4.0,34.9,36.6,29.4,27.2,25.5,0.066,0.18,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-04 08:00:00,35.0,25.0,12.0,35.0,0.0,0.0,0.0,,0.0,1009.0,1004.1,0.0,0.0,0.0,0.0,0.75,4.22,14.9,19.8,1.0,2.0,37.1,37.9,29.7,27.2,25.5,0.066,0.18,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-04 09:00:00,35.5,20.0,9.3,34.4,0.0,0.0,0.0,,0.0,1008.2,1003.3,0.0,0.0,0.0,0.0,0.67,4.6,12.9,17.2,354.0,355.0,36.7,38.6,29.9,27.2,25.5,0.066,0.18,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-04 10:00:00,35.7,17.0,7.1,33.5,0.0,0.0,0.0,,0.0,1007.6,1002.7,0.0,0.0,0.0,0.0,0.52,4.82,10.0,13.2,354.0,353.0,32.0,38.7,30.2,27.2,25.5,0.066,0.18,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-04 11:00:00,34.9,18.0,7.0,32.9,0.0,0.0,0.0,,0.0,1007.6,1002.7,0.0,0.0,0.0,0.0,0.35,4.6,8.6,12.2,348.0,344.0,25.6,38.1,30.4,27.3,25.5,0.066,0.18,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-04 12:00:00,32.8,23.0,8.9,31.3,0.0,0.0,0.0,,0.0,1008.2,1003.3,0.0,0.0,0.0,0.0,0.19,3.82,8.1,16.2,332.0,333.0,20.9,36.6,30.6,27.3,25.5,0.066,0.18,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-04 13:00:00,30.4,28.0,9.9,29.8,0.0,0.0,0.0,,0.0,1008.9,1003.9,0.0,0.0,0.0,0.0,0.08,3.12,3.8,5.7,172.0,171.0,15.5,34.7,30.6,27.3,25.5,0.068,0.181,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-04 14:00:00,26.6,63.0,19.1,28.0,0.0,0.0,0.0,,0.0,1010.2,1005.1,0.0,0.0,0.0,0.0,0.07,1.27,13.6,24.0,148.0,148.0,31.3,33.0,30.6,27.3,25.5,0.068,0.181,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-04 15:00:00,26.0,70.0,20.0,28.8,0.0,0.0,0.0,,0.0,1010.6,1005.5,2.0,0.0,0.0,2.0,0.03,1.02,7.8,15.9,146.0,141.0,25.2,31.4,30.6,27.3,25.5,0.068,0.181,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-04 16:00:00,25.1,75.0,20.5,27.8,0.0,0.0,0.0,,0.0,1011.0,1005.9,9.0,0.0,0.0,9.0,0.03,0.78,9.8,17.8,200.0,182.0,19.1,30.2,30.6,27.3,25.5,0.068,0.181,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-04 17:00:00,24.6,81.0,21.0,27.2,0.0,0.0,0.0,,0.0,1011.0,1005.9,0.0,0.0,0.0,0.0,0.03,0.6,12.3,23.2,194.0,192.0,22.3,29.1,30.5,27.3,25.5,0.068,0.181,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-04 18:00:00,24.3,87.0,21.9,27.5,0.0,0.0,0.0,,0.0,1010.9,1005.8,0.0,0.0,0.0,0.0,0.01,0.4,11.3,21.9,213.0,211.0,23.4,28.2,30.3,27.3,25.5,0.069,0.181,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-04 19:00:00,23.9,92.0,22.5,27.5,0.0,0.0,0.0,,0.0,1010.3,1005.2,0.0,0.0,0.0,0.0,0.0,0.23,10.7,21.4,213.0,214.0,21.2,27.4,30.2,27.4,25.5,0.069,0.181,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-04 20:00:00,23.7,97.0,23.2,28.1,0.0,0.0,0.0,,0.0,1009.6,1004.5,0.0,0.0,0.0,0.0,0.0,0.09,8.3,18.1,213.0,212.0,19.8,26.8,30.0,27.4,25.5,0.069,0.181,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-04 21:00:00,23.7,99.0,23.5,28.3,0.0,0.0,0.0,,0.0,1009.2,1004.1,13.0,12.0,0.0,1.0,0.0,0.04,8.4,17.8,211.0,212.0,15.8,26.4,29.9,27.4,25.5,0.069,0.181,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-04 22:00:00,23.8,99.0,23.6,28.3,0.0,0.0,0.0,,0.0,1008.7,1003.6,14.0,14.0,0.0,0.0,0.0,0.04,9.1,18.7,212.0,215.0,16.9,26.0,29.7,27.4,25.5,0.069,0.181,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-04 23:00:00,23.7,99.0,23.6,28.4,0.0,0.0,0.0,,0.0,1008.5,1003.4,17.0,17.0,0.0,0.0,0.0,0.03,7.9,16.6,210.0,214.0,16.9,25.7,29.5,27.4,25.5,0.069,0.181,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-05 00:00:00,23.6,99.0,23.5,28.6,0.0,0.0,0.0,,3.0,1008.9,1003.8,93.0,93.0,0.0,1.0,0.0,0.03,5.6,13.6,249.0,233.0,14.0,25.5,29.4,27.4,25.5,0.069,0.181,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-05 01:00:00,24.9,95.0,24.0,29.8,0.0,0.0,0.0,,3.0,1010.1,1005.0,100.0,86.0,0.0,100.0,0.02,0.17,8.3,14.3,254.0,247.0,18.4,27.2,29.3,27.4,25.5,0.082,0.184,0.274,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-05 02:00:00,25.8,87.0,23.5,30.9,0.0,0.0,0.0,,3.0,1010.8,1005.7,98.0,23.0,0.0,98.0,0.07,0.42,4.3,6.4,270.0,260.0,18.0,27.3,29.2,27.4,25.5,0.082,0.184,0.274,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-05 03:00:00,27.6,76.0,23.0,32.5,0.0,0.0,0.0,,3.0,1011.4,1006.4,98.0,13.0,0.0,98.0,0.22,0.87,3.8,5.1,278.0,274.0,15.1,28.6,29.1,27.4,25.5,0.082,0.184,0.274,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-05 04:00:00,29.4,63.0,21.6,33.4,0.0,0.0,0.0,,3.0,1011.8,1006.8,100.0,2.0,0.0,100.0,0.39,1.53,5.0,6.4,296.0,295.0,18.7,30.6,29.1,27.4,25.5,0.083,0.184,0.274,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-05 05:00:00,31.0,55.0,20.9,35.4,0.0,0.0,0.0,,1.0,1011.5,1006.5,32.0,1.0,0.0,31.0,0.54,2.02,6.3,8.1,321.0,321.0,22.0,32.8,29.2,27.4,25.5,0.083,0.184,0.274,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-05 06:00:00,32.5,47.0,19.8,36.7,0.0,0.0,0.0,,1.0,1010.5,1005.5,45.0,7.0,2.0,40.0,0.64,2.57,8.0,10.1,333.0,333.0,25.2,35.0,29.4,27.4,25.5,0.083,0.183,0.274,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-05 07:00:00,33.8,39.0,17.8,37.1,0.0,0.0,0.0,,1.0,1009.3,1004.4,34.0,0.0,1.0,33.0,0.7,3.21,9.1,11.9,333.0,333.0,27.4,36.8,29.6,27.4,25.5,0.083,0.183,0.274,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-05 08:00:00,34.6,32.0,15.6,36.6,0.0,0.0,0.0,,0.0,1008.2,1003.3,6.0,0.0,0.0,6.0,0.69,3.72,9.9,13.0,335.0,335.0,28.4,38.2,29.8,27.4,25.5,0.083,0.183,0.274,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-05 09:00:00,34.6,30.0,14.5,35.6,0.0,0.0,0.0,,0.0,1007.1,1002.2,18.0,0.0,0.0,18.0,0.62,3.85,10.1,13.4,327.0,327.0,28.8,38.8,30.1,27.4,25.5,0.083,0.183,0.274,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-05 10:00:00,34.2,31.0,14.5,34.5,0.0,0.0,0.0,,0.0,1006.6,1001.7,4.0,0.0,3.0,0.0,0.48,3.74,8.2,10.7,311.0,312.0,28.1,38.8,30.4,27.5,25.5,0.083,0.183,0.274,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-05 11:00:00,33.7,29.0,13.4,33.8,0.0,0.0,0.0,,0.0,1006.5,1001.6,7.0,0.0,7.0,0.0,0.31,3.7,6.8,9.4,287.0,290.0,22.7,38.1,30.7,27.5,25.5,0.083,0.183,0.274,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-05 12:00:00,32.4,29.0,12.0,32.0,0.0,0.0,0.0,,0.0,1006.9,1002.0,2.0,0.0,0.0,2.0,0.16,3.45,7.1,12.9,243.0,254.0,18.0,36.6,30.9,27.5,25.5,0.083,0.183,0.274,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-05 13:00:00,30.0,36.0,13.5,30.8,0.0,0.0,0.0,,0.0,1007.5,1002.5,7.0,0.0,0.0,7.0,0.05,2.7,2.4,6.6,312.0,305.0,10.4,34.5,30.7,27.5,25.5,0.081,0.183,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-05 14:00:00,30.4,31.0,11.4,29.2,0.0,0.0,0.0,,1.0,1008.4,1003.4,38.0,0.0,0.0,38.0,0.14,3.0,10.9,22.1,283.0,292.0,17.6,32.9,30.8,27.5,25.5,0.081,0.183,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-05 15:00:00,28.8,29.0,9.2,27.1,0.0,0.0,0.0,,3.0,1009.5,1004.5,87.0,0.0,0.0,87.0,0.13,2.8,10.4,22.5,288.0,313.0,24.8,31.7,30.8,27.5,25.5,0.081,0.183,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-05 16:00:00,26.7,32.0,8.6,25.4,0.0,0.0,0.0,,2.0,1010.2,1005.2,54.0,0.0,0.0,54.0,0.07,2.39,6.7,20.5,290.0,314.0,19.4,30.5,30.7,27.5,25.5,0.081,0.183,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-05 17:00:00,26.1,26.0,5.1,23.7,0.0,0.0,0.0,,0.0,1010.4,1005.3,0.0,0.0,0.0,0.0,0.1,2.5,7.8,21.0,283.0,312.0,14.8,29.3,30.6,27.5,25.5,0.081,0.183,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-05 18:00:00,24.7,27.0,4.3,22.1,0.0,0.0,0.0,,0.0,1010.4,1005.3,0.0,0.0,0.0,0.0,0.09,2.28,7.9,19.1,273.0,302.0,15.8,28.3,30.5,27.5,25.5,0.081,0.183,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-05 19:00:00,23.1,29.0,4.1,20.6,0.0,0.0,0.0,,0.0,1010.1,1005.0,0.0,0.0,0.0,0.0,0.08,2.01,7.6,18.2,271.0,300.0,14.8,27.2,30.3,27.6,25.5,0.081,0.183,0.273,0.325,20.281195,85.843376,44.0,0,GMT,GMT
